prefecture_code,district_number,candidate_name,age,party_id,status,previous_wins,dual_candidacy
22,4,鈴木智,56,reiwa,new,0,true
22,4,高田晃宏,51,sansei,new,0,true
22,4,田中健,48,dpfp,incumbent,2,true
22,5,中村正善,67,chudo,new,0,true
22,5,細野豪志,54,ldp,incumbent,9,true
22,5,下山一美,72,jcp,new,0,false
22,6,輦止保教,52,sansei,new,0,false
22,6,勝俣孝明,49,ldp,incumbent,5,true
22,6,渡辺周,64,chudo,incumbent,10,true
22,7,北野谷富子,41,dpfp,new,0,true
22,7,袴田サヤカ,49,sansei,new,0,false
22,7,城内実,60,ldp,incumbent,7,true
22,8,稲葉大輔,51,ldp,new,0,true
22,8,村田優哉,27,jcp,new,0,false
22,8,神田綾乃,52,sansei,new,0,false
22,8,源馬謙太郎,53,chudo,incumbent,3,true
23,1,熊田裕通,61,ldp,former,4,true
23,1,吉田統彦,51,chudo,former,3,true
23,1,河村たかし,77,genzei,incumbent,6,true
23,1,近田茜,33,sansei,new,0,false
23,2,酒井健太朗,40,jcp,new,0,false
23,2,辻秀樹,50,ldp,new,0,true
23,2,梅村忠司,69,genzei,new,0,true
23,2,古川元久,60,dpfp,incumbent,10,true
23,3,柴田民雄,60,jcp,new,0,false
23,3,水野良彦,52,ldp,new,0,true
23,3,皆川雅一,44,ishin,new,0,true
23,3,平岩征樹,46,genzei,incumbent,1,true
23,3,近藤昭一,67,chudo,incumbent,10,true
23,4,志村康博,53,genzei,new,0,true
23,4,高橋祐介,47,jcp,new,0,false
23,4,中田千代,58,ishin,new,0,true
23,4,牧義夫,68,chudo,incumbent,8,true
23,4,工藤彰三,61,ldp,incumbent,5,true
23,4,魚住佳奈,43,sansei,new,0,false
23,5,神田憲次,62,independent,former,4,false
23,5,田中克和,41,genzei,new,0,true
23,5,渡辺藍理,43,sansei,new,0,true
23,5,岡本康宏,43,ldp,new,0,true
23,5,西川厚志,56,chudo,incumbent,1,true
23,5,江上博之,71,jcp,new,0,false
23,6,大西雅人,30,shamin,new,0,true
23,6,橋本勉,72,genzei,former,1,true
23,6,国崎信江,56,chudo,new,0,true
23,6,春日舞,38,sansei,new,0,false
23,6,丹羽秀樹,53,ldp,incumbent,7,true
23,7,鈴木弘一,51,jcp,new,0,false
23,7,鈴木淳司,67,ldp,former,6,true
23,7,日野紗里亜,38,dpfp,incumbent,1,true
23,8,伴野豊,65,chudo,incumbent,7,true
23,8,伊藤忠彦,61,ldp,incumbent,6,true
23,8,中川健一,56,hoshuto,new,0,true
23,9,浦上奈々,25,ishin,new,0,true
23,9,伊藤恵子,72,jcp,new,0,false
23,9,長坂康正,68,ldp,incumbent,5,true
23,9,岡本充功,54,chudo,incumbent,6,true
23,9,加藤泰稚,27,sansei,new,0,false
23,10,若山慎司,52,ldp,incumbent,1,true
23,10,杉本和巳,65,ishin,incumbent,5,true
23,10,三嶋竜平,47,dpfp,new,0,true
23,10,山内遼平,29,sansei,new,0,true
23,10,藤原規真,47,chudo,incumbent,1,true
23,11,丹野みどり,52,dpfp,incumbent,1,true
23,11,藤沢忠盛,54,ldp,new,0,true
23,12,重徳和彦,55,chudo,incumbent,5,true
23,12,青山周平,48,ldp,former,4,true
23,12,中川博登,47,sansei,new,0,true
23,13,大西健介,54,chudo,incumbent,6,true
23,13,牛田清博,67,jcp,new,0,false
23,13,石井拓,60,ldp,former,1,true
23,14,浅尾大輔,55,jcp,new,0,false
23,14,大嶽理恵,48,chudo,incumbent,1,true
23,14,今枝宗一郎,41,ldp,incumbent,5,true
23,15,関健一郎,47,ishin,former,1,true
23,15,小山千帆,50,chudo,incumbent,1,true
23,15,根本幸典,60,ldp,incumbent,5,true
23,15,鈴木勝裕,39,sansei,new,0,false
23,15,辻恵,77,reiwa,former,2,true
23,15,竹上裕子,65,genzei,incumbent,1,true
23,16,渡辺信江,42,sansei,new,0,false
23,16,前田雄吉,66,genzei,former,3,true
23,16,山下史守朗,50,ldp,new,0,true
23,16,松田功,58,chudo,incumbent,2,true
23,16,福田徹,43,dpfp,incumbent,1,true
24,1,田村憲久,61,ldp,incumbent,10,true
24,1,出口洋介,36,jcp,new,0,false
24,1,福森和歌子,56,chudo,incumbent,1,true
24,2,水谷幸泰,52,sansei,new,0,true
24,2,下野幸助,49,chudo,incumbent,1,true
24,2,川崎秀人,44,ldp,incumbent,2,true
24,3,岡田克也,72,chudo,incumbent,12,false
24,3,新谷恵,44,sansei,new,0,true
24,3,衣笠民子,63,jcp,new,0,false
24,3,伊藤昌志,56,hoshuto,new,0,true
24,3,石原正敬,54,ldp,former,1,true
24,4,鈴木英敬,51,ldp,incumbent,2,true
24,4,藤田大助,49,dpfp,former,1,true
24,4,中川民英,58,jcp,new,0,false
25,1,黄野瀬明子,42,jcp,new,0,false
25,1,大岡敏孝,53,ldp,incumbent,5,true
25,1,斎藤アレックス,40,ishin,incumbent,2,true
25,1,河井昭成,52,dpfp,new,0,true
25,2,岡屋京佑,33,ishin,new,0,true
25,2,上野賢一郎,60,ldp,incumbent,6,true
25,2,平尾道雄,75,chudo,new,0,true
25,3,伊吹裕,47,jcp,new,0,false
25,3,北野裕子,40,sansei,incumbent,1,false
25,3,早智敬,51,chudo,new,0,true
25,3,安持成美,37,reiwa,new,0,false
25,3,出路真吾,43,ishin,new,0,true
25,3,武村展英,54,ldp,incumbent,5,true
26,1,堀場幸子,46,mirai,former,1,true
26,1,勝目康,51,ldp,incumbent,2,true
26,1,平竹耕三,67,chudo,new,0,true
26,1,谷口青人,47,sansei,new,0,false
26,1,桂隆俊,53,dpfp,new,0,true
26,1,鎌野敏徳,61,jcp,new,0,false
26,1,佐々木隆吏,43,ishin,new,0,true
26,1,浜田聡,48,shoha,new,0,false
26,2,藤田洋司,46,ldp,new,0,true
26,2,辻村千尋,58,reiwa,new,0,false
26,2,堀川朗子,39,jcp,incumbent,1,true
26,2,河野有里子,28,chudo,new,0,true
26,2,酒井勇輔,29,mirai,new,0,true
26,2,前原誠司,63,ishin,incumbent,11,true
26,3,樋口智,55,sansei,new,0,false
26,3,木村元紀,47,ishin,new,0,true
26,3,西山頌秀,39,jcp,new,0,false
26,3,繁本護,53,ldp,former,1,true
26,3,泉健太,51,chudo,incumbent,9,true
26,4,吉田幸一,51,jcp,new,0,false
26,4,北神圭朗,59,ldp,incumbent,5,true
26,5,本田太郎,52,ldp,incumbent,3,true
26,5,山内健,58,jcp,new,0,false
26,6,大奈,57,sansei,new,0,false
26,6,山井和則,64,chudo,incumbent,9,true
26,6,上條亮一,39,jcp,new,0,false
26,6,園崎弘道,45,ldp,new,0,true
27,1,井上英孝,54,ishin,incumbent,5,false
27,1,竹内祥倫,44,jcp,new,0,false
27,1,中村由紀,44,sansei,new,0,false
27,1,塩野智郎,47,dpfp,new,0,true
27,1,大西宏幸,58,ldp,former,2,true
27,2,小川陽太,48,jcp,new,0,false
27,2,石橋篤史,47,sansei,new,0,false
27,2,守島正,44,independent,incumbent,2,false
27,2,高見亮,47,ishin,new,0,true
27,3,柳本顕,52,ldp,former,1,true
27,3,東徹,59,ishin,incumbent,1,true
27,3,渡部結,44,jcp,new,0,false
27,3,山室貴史,34,sansei,new,0,false
27,3,宇都宮優子,49,chudo,new,0,true
27,4,中山泰秀,55,ldp,former,5,true
27,4,橋口和矢,56,shoha,new,0,false
27,4,藤田美季,59,sansei,new,0,false
27,4,岡本忠志,58,dpfp,new,0,true
27,4,山田みのり,49,jcp,new,0,false
27,4,美延映夫,64,ishin,incumbent,3,true
27,5,梅村聡,50,ishin,incumbent,1,true
27,5,大石晃子,48,reiwa,incumbent,2,true
27,5,前田英倫,51,dpfp,new,0,true
27,5,松山恵子,52,sansei,new,0,false
27,5,湊隆介,42,jcp,new,0,false
27,5,杉田水脈,58,ldp,former,3,true
27,6,亀井淳,68,jcp,new,0,false
27,6,西田薫,58,ishin,incumbent,1,true
27,6,月足舞子,35,sansei,new,0,false
27,6,永井正史,48,ldp,new,0,true
27,6,阪本洋三,64,chudo,new,0,true
27,7,川添健真,43,jcp,new,0,false
27,7,石川勝,57,sansei,new,0,true
27,7,奥下剛光,50,ishin,incumbent,2,true
27,7,渡嘉敷奈緒美,63,ldp,former,4,true
27,8,平川節代,77,jcp,new,0,false
27,8,高麗啓一郎,45,ldp,new,0,true
27,8,佐藤潤,50,dpfp,new,0,true
27,8,漆間譲司,51,ishin,incumbent,2,true
27,8,榊原美礼,49,sansei,new,0,false
27,9,西尾慧吾,27,shamin,new,0,true
27,9,萩原佳,48,ishin,incumbent,1,true
27,9,東田淳平,43,ldp,new,0,true
27,10,池下卓,50,ishin,incumbent,2,true
27,10,尾辻かな子,51,chudo,incumbent,2,true
27,10,加納陽之助,45,ldp,new,0,true
27,10,井上誠也,29,sansei,new,0,false
27,11,山岡智美,52,sansei,new,0,false
27,11,村上賀厚,66,chudo,new,0,true
27,11,松本直高,53,ldp,new,0,true
27,11,中司宏,69,ishin,incumbent,2,true
27,11,北尾学,56,jcp,new,0,false
27,12,太田徹,57,jcp,new,0,false
27,12,藤田文武,45,ishin,incumbent,3,false
27,12,樽床伸二,66,chudo,former,6,true
27,12,北川晋平,38,ldp,new,0,true
27,13,宗清皇一,55,ldp,former,3,true
27,13,宝井晃美,62,jcp,new,0,false
27,13,八幡愛,38,reiwa,incumbent,1,true
27,13,本多平直,61,chudo,former,3,true
27,13,岩谷良平,45,ishin,incumbent,2,true
27,13,立岡昭是,32,sansei,new,0,false
27,14,内藤耕一,51,jcp,new,0,false
27,14,尾立源幸,62,ldp,new,0,true
27,14,青柳仁士,47,ishin,incumbent,2,true
27,15,島田智明,56,ldp,incumbent,1,true
27,15,平山貴士,52,jcp,new,0,false
27,15,浦野靖人,52,ishin,incumbent,5,true
27,16,葉田治央,46,ldp,new,0,true
27,16,黒田征樹,46,ishin,incumbent,1,true
27,16,森山浩行,54,chudo,incumbent,4,true
27,16,池上和日子,41,sansei,new,0,true
27,17,井上光吉,79,jcp,new,0,false
27,17,東本和美,49,sansei,new,0,false
27,17,信貴麻美,38,ldp,new,0,true
27,17,馬場伸幸,61,ishin,incumbent,5,false
27,18,馬場英樹,53,jcp,new,0,false
27,18,内田隆嗣,47,ldp,new,0,true
27,18,遠藤敬,57,ishin,incumbent,5,true
27,19,谷川とむ,49,ldp,former,3,true
27,19,北村みき,59,jcp,new,0,false
27,19,松岡能礼,31,sansei,new,0,false
27,19,小羽根正代,55,chudo,new,0,true
27,19,伊東信久,62,ishin,incumbent,4,true
28,1,藤末浩美,65,jcp,new,0,false
28,1,原弥彦,43,sansei,new,0,false
28,1,井坂信彦,51,chudo,incumbent,4,true
28,1,盛山正仁,72,ldp,former,5,true
28,1,一谷勇一郎,51,ishin,former,1,true
28,2,井村弘子,79,jcp,new,0,false
28,2,船川治郎,58,chudo,new,0,true
28,2,阿部圭史,39,ishin,incumbent,1,true
28,2,坊恭寿,58,independent,new,0,false
28,3,向山好一,68,dpfp,incumbent,2,true
28,3,加藤健二,66,jcp,new,0,false
28,3,関芳弘,60,ldp,incumbent,6,true
28,3,和田有一朗,61,ishin,incumbent,2,true
28,4,日比優子,66,jcp,new,0,false
28,4,中山高志,54,chudo,new,0,true
28,4,藤井比早之,54,ldp,incumbent,5,true
28,5,遠藤良太,41,ishin,former,1,true
28,5,谷公一,74,ldp,incumbent,8,false
28,5,川戸康嗣,50,chudo,new,0,true
28,5,村岡峰男,77,jcp,new,0,false
28,5,高橋秀彰,43,shoha,new,0,false
28,6,谷浩一郎,44,sansei,new,0,true
28,6,吉見秋彦,51,jcp,new,0,false
28,6,市村浩一郎,61,ishin,incumbent,5,true
28,6,大串正樹,60,ldp,incumbent,5,true
28,6,桜井周,55,chudo,incumbent,3,true
28,7,山田賢司,59,ldp,incumbent,5,true
28,7,酒井遼,25,sansei,new,0,false
28,7,平野貞雄,69,jcp,new,0,false
28,7,岡田悟,42,chudo,incumbent,1,true
28,7,三木圭恵,59,ishin,incumbent,3,true
28,8,青山繁晴,73,ldp,new,0,false
28,8,弘川欣絵,50,chudo,new,0,true
28,8,板東正恵,45,jcp,new,0,false
28,8,徳安淳子,64,ishin,incumbent,1,true
28,8,長谷川羽衣子,44,reiwa,new,0,true
28,9,山寺崇仁,53,sansei,new,0,false
28,9,西村康稔,63,ldp,incumbent,8,true
28,9,橋本慧悟,37,chudo,incumbent,1,true
28,9,伊藤和貴,73,jcp,new,0,false
28,10,渡海紀三朗,77,ldp,incumbent,11,false
28,10,藤原誠也,37,sansei,new,0,false
28,10,奥田芙美代,60,jcp,new,0,false
28,10,隠樹圭子,54,chudo,new,0,true
28,10,掘井健智,59,ishin,former,1,true
28,11,苦瓜一成,72,jcp,new,0,false
28,11,山下聖,41,sansei,new,0,false
28,11,住吉寛紀,41,ishin,former,1,true
28,11,中原立貴,35,dpfp,new,0,true
28,11,山田基靖,43,ldp,new,0,true
28,12,池畑浩太朗,51,ishin,incumbent,2,true
28,12,山口壮,71,ldp,incumbent,8,true
28,12,太田清幸,70,jcp,new,0,false
29,1,小林茂樹,61,ldp,incumbent,4,true
29,1,谷川和広,47,jcp,new,0,false
29,1,馬淵澄夫,65,chudo,incumbent,8,true
29,1,黒川洋司,54,sansei,new,0,true
29,1,杉本葵,34,dpfp,new,0,true
29,2,高市早苗,64,ldp,incumbent,10,false
29,2,池田英子,59,jcp,new,0,false
29,3,太田敦,54,jcp,new,0,false
29,3,原山大亮,49,ishin,new,0,true
29,3,八木宏昌,65,independent,new,0,false
29,3,田野瀬太道,51,ldp,incumbent,5,true
30,1,山本大地,34,ldp,incumbent,1,true
30,1,林元政子,51,sansei,new,0,true
30,1,前久,69,jcp,new,0,false
30,1,要友紀子,49,chudo,new,0,true
30,1,林佑美,44,dpfp,incumbent,2,true
30,1,浦平美博,54,ishin,new,0,true
30,1,正司武,75,shoha,new,0,false
30,2,世耕弘成,63,independent,incumbent,1,false
30,2,畑野良弘,65,jcp,new,0,false
31,1,塚田成幸,62,jcp,new,0,false
31,1,豊哲也,47,sansei,new,0,true
31,1,谷川裕美,51,dpfp,new,0,true
31,1,石破茂,69,ldp,incumbent,13,true
31,2,福住英行,50,jcp,new,0,false
31,2,湯原俊二,63,chudo,former,2,true
31,2,赤沢亮正,65,ldp,incumbent,7,true
32,1,亀井亜紀子,60,chudo,incumbent,3,true
32,1,伊藤礼司,42,sansei,new,0,false
32,1,村穂江利子,57,jcp,new,0,false
32,1,高階恵美子,62,ldp,former,1,true
32,2,倉井克幸,43,sansei,new,0,true
32,2,大塚聡子,58,chudo,new,0,true
32,2,高見康裕,45,ldp,incumbent,2,true
32,2,亀谷優子,39,jcp,new,0,false
33,1,山本安音,26,sansei,new,0,false
33,1,住寄聡美,42,jcp,new,0,false
33,1,原紘志,44,dpfp,new,0,true
33,1,原田謙介,39,chudo,new,0,true
33,1,逢沢一郎,71,ldp,incumbent,13,true
33,2,山下貴司,60,ldp,incumbent,5,true
33,2,余江雪央,48,jcp,new,0,false
33,2,津村啓介,54,chudo,incumbent,7,true
33,2,徳永多真美,35,sansei,new,0,false
33,3,加藤勝信,70,ldp,incumbent,8,true
33,3,原田亜希子,53,jcp,new,0,false
33,4,橋本岳,52,ldp,former,5,true
33,4,柚木道義,53,chudo,incumbent,7,true
33,4,三宅沙侑美,35,dpfp,new,0,true
33,4,垣内雄一,61,jcp,new,0,false34,1,山田肇,36,sansei,new,0,true
34,1,産原稔文,58,independent,new,0,false
34,1,川田海栄,28,chudo,new,0,true
34,1,中原剛,69,jcp,new,0,false
34,1,岸田文雄,68,ldp,incumbent,11,true
34,1,黒木貞彦,83,independent,new,0,false
34,1,楾大樹,50,reiwa,new,0,true
34,2,平口洋,77,ldp,incumbent,6,false
34,2,佐藤由紀子,50,sansei,new,0,false
34,2,福田玄,44,dpfp,incumbent,1,true
34,2,岡田博美,66,jcp,new,0,false
34,3,玉田憲勲,68,independent,new,0,false
34,3,東克哉,44,chudo,incumbent,1,true
34,3,田中淳子,41,sansei,new,0,false
34,3,石橋林太郎,47,ldp,incumbent,2,true
34,3,高松史子,58,jcp,new,0,false
34,4,新谷正義,50,ldp,incumbent,5,true
34,4,空本誠喜,61,ishin,incumbent,3,false
34,4,鍋島勢理,34,dpfp,new,0,true
34,5,山本深,40,ldp,new,0,true
34,5,佐藤公治,66,chudo,incumbent,5,true
34,5,猪原真弓,65,jcp,new,0,false
34,6,高木武志,74,jcp,new,0,false
34,6,小林史明,42,ldp,incumbent,5,true
34,6,はたともこ,59,chudo,new,0,true
35,1,山崎珠江,47,sansei,new,0,true
35,1,野田陽志,49,dpfp,new,0,true
35,1,高村正大,55,ldp,incumbent,3,true
35,2,平岡秀夫,72,chudo,incumbent,6,true
35,2,岸信千世,34,ldp,incumbent,2,true
35,3,林芳正,65,ldp,incumbent,2,true
35,3,篠田知宏,56,chudo,new,0,true
35,3,伊藤博文,57,ishin,new,0,true
35,3,吹上政子,70,jcp,new,0,false
35,3,島村薫,50,sansei,new,0,true
36,1,吉田知代,50,ishin,former,1,true
36,1,仁木博文,59,ldp,incumbent,3,true
36,1,高橋永,50,chudo,incumbent,1,true
36,1,亀井千春,50,sansei,new,0,false
36,2,山口俊一,75,ldp,incumbent,12,false
36,2,浜共生,44,jcp,new,0,false
36,2,飯泉嘉門,65,dpfp,new,0,true
36,2,北島一人,54,independent,new,0,false
37,1,小川淳也,54,chudo,incumbent,7,true
37,1,平井卓也,68,ldp,incumbent,9,true
37,1,道川和樹,30,sansei,new,0,false
37,1,長尾真希,37,jcp,new,0,false
37,2,玉木雄一郎,56,dpfp,incumbent,6,false
37,2,瀬戸隆一,60,ldp,incumbent,4,true
37,2,秋山友理子,41,sansei,new,0,false
37,3,川崎智光,44,dpfp,new,0,true
37,3,大野敬太郎,57,ldp,incumbent,5,true
37,3,細川修平,51,ishin,new,0,true
38,1,篠藤愛,36,sansei,new,0,false
38,1,塩崎彰久,49,ldp,incumbent,2,true
38,1,和田宰,73,jcp,new,0,false
38,1,石井智恵,58,dpfp,incumbent,1,true
38,2,井原巧,62,ldp,former,1,true
38,2,原田慎太郎,36,sansei,new,0,true
38,2,白石洋一,62,chudo,incumbent,4,true
38,3,長谷川淳二,57,ldp,incumbent,2,true
38,3,萩原旭人,40,chudo,new,0,true
38,3,西井直人,68,jcp,new,0,false
39,1,金城幹泰,43,sansei,new,0,true
39,1,中谷元,68,ldp,incumbent,12,true
39,1,田所裕介,45,chudo,new,0,true
39,2,浜川百合子,46,jcp,new,0,false
39,2,尾崎正直,58,ldp,incumbent,2,true
39,2,前田強,42,dpfp,new,0,true
40,1,井上貴博,63,ldp,incumbent,5,true
40,1,岩本義孝,57,jcp,new,0,false
40,1,山本剛正,54,ishin,former,2,true
40,1,丸尾圭祐,43,chudo,incumbent,1,true
40,1,吉富景子,37,sansei,new,0,false
40,2,貫洞基裕,45,jcp,new,0,false
40,2,鬼木誠,53,ldp,incumbent,5,true
40,2,稲富修二,55,chudo,incumbent,4,true
40,2,木下敏之,65,sansei,new,0,true
40,3,原賀瞳,29,jcp,new,0,false
40,3,仁戸田元気,46,chudo,new,0,true
40,3,古賀篤,53,ldp,incumbent,5,true
40,3,天野浩,39,ishin,new,0,true
40,4,許斐亮太郎,52,dpfp,incumbent,1,true
40,4,原田祐一,52,sansei,new,0,false
40,4,宮内秀樹,63,ldp,incumbent,5,true
40,5,川元健一,46,dpfp,new,0,true
40,5,岡部吉高,43,sansei,new,0,false
40,5,栗原渉,60,ldp,incumbent,1,true
40,5,那須敬子,66,shamin,new,0,true
40,6,近藤雅彦,51,dpfp,new,0,true
40,6,鳩山二郎,47,ldp,incumbent,4,true
40,6,河野一弘,53,jcp,new,0,false
40,7,藤丸敏,66,ldp,incumbent,5,true
40,7,亀田晃尚,54,chudo,new,0,true
40,8,麻生太郎,85,ldp,incumbent,15,false
40,8,森田俊文,62,independent,new,0,false
40,8,沖園理恵,51,reiwa,new,0,false
40,9,山田博敏,64,jcp,new,0,false
40,9,三原朝利,48,ldp,new,0,true
40,9,大塚弘尊,32,dpfp,new,0,true
40,9,緒方林太郎,53,independent,incumbent,4,false
40,10,大石仁人,40,independent,new,0,false
40,10,熊本要,28,sansei,new,0,false
40,10,城井崇,52,chudo,incumbent,5,true
40,10,古賀邦俊,71,jcp,new,0,false
40,10,吉村悠,40,ldp,new,0,true
40,11,辻智之,36,chudo,new,0,true
40,11,武田良太,57,ldp,former,7,true
40,11,志岐玲子,72,shamin,new,0,true
40,11,井上直生,44,sansei,new,0,false
40,11,村上智信,56,ishin,incumbent,1,true
41,1,原口一博,66,genzei,incumbent,10,true
41,1,岩田和親,52,ldp,incumbent,5,true
41,1,重松貴美,36,sansei,new,0,true
41,2,古川康,67,ldp,incumbent,4,true
41,2,大串博志,60,chudo,incumbent,7,true
42,1,内田隆英,70,jcp,new,0,false
42,1,松石宗平,50,sansei,new,0,false
42,1,浅田真澄美,59,ldp,new,0,true
42,1,山田博司,55,ishin,new,0,true
42,1,西岡秀子,61,dpfp,incumbent,3,true
42,2,山田勝彦,46,chudo,incumbent,3,true
42,2,高木聡子,44,sansei,new,0,false
42,2,加藤竜祥,45,ldp,incumbent,2,true
42,3,金子容三,43,ldp,incumbent,2,true
42,3,田崎耕太,43,chudo,new,0,true
43,1,山口誠太郎,36,sansei,new,0,false
43,1,木原稔,56,ldp,incumbent,6,true
43,1,鎌田聡,61,chudo,new,0,true
43,2,益田牧子,75,jcp,new,0,false
43,2,西野太亮,47,ldp,incumbent,2,true
43,2,前田智徳,47,sansei,new,0,false
43,3,坂本哲志,75,ldp,incumbent,8,false
43,3,橋村りか,53,shamin,new,0,true
43,3,霍田和佳,39,sansei,new,0,false
43,4,上田至,49,dpfp,new,0,true
43,4,矢上雅義,65,ishin,former,3,true
43,4,植田貴俊,41,sansei,new,0,false
43,4,本村久美子,68,jcp,new,0,false
43,4,金子恭之,64,ldp,incumbent,9,true
44,1,堤淳太,47,dpfp,new,0,true
44,1,衛藤博昭,46,ldp,new,0,true
44,1,野中しんすけ,39,sansei,new,0,true
44,1,吉良州司,67,independent,incumbent,7,false
44,1,山下魁,49,jcp,new,0,false
44,2,広瀬建,52,ldp,incumbent,1,true
44,2,吉川元,59,chudo,incumbent,5,true
44,3,野中貴恵,41,sansei,new,0,false
44,3,岩屋毅,68,ldp,incumbent,10,true
44,3,小林華弥子,58,chudo,new,0,true
44,3,平野雨龍,32,independent,new,0,false
44,3,岩永京子,64,hoshuto,new,0,true
45,1,横田朋大,38,ishin,new,0,true
45,1,滋井邦晃,43,sansei,new,0,true
45,1,武井俊輔,50,ldp,former,4,true
45,1,渡辺創,48,chudo,incumbent,2,true
45,2,白江好友,37,jcp,new,0,false
45,2,江藤拓,65,ldp,incumbent,8,true
45,2,長友慎治,48,dpfp,incumbent,2,true
45,3,高瀬大介,43,sansei,new,0,false
45,3,古川禎久,60,ldp,incumbent,8,true
46,1,宮路拓馬,46,ldp,incumbent,4,true
46,1,牧野俊一,40,sansei,new,0,false
46,1,小山慎之介,42,jcp,new,0,false
46,1,川内博史,64,chudo,incumbent,8,true
46,2,高橋徳美,56,sansei,new,0,false
46,2,松崎真琴,67,jcp,new,0,false
46,2,三反園訓,67,ldp,incumbent,2,true
46,3,野間健,67,chudo,incumbent,4,true
46,3,小里泰弘,67,ldp,former,6,true
46,4,桐原郁生,57,sansei,new,0,false
46,4,中村寿,59,dpfp,new,0,true
46,4,伊藤周平,65,shamin,new,0,true
46,4,森山裕,80,ldp,incumbent,8,false
47,1,山川泰博,55,ishin,new,0,true
47,1,和田知久,66,sansei,new,0,false
47,1,赤嶺政賢,78,jcp,incumbent,9,true
47,1,国場幸之助,53,ldp,incumbent,5,true
47,1,中島万穂,46,independent,new,0,false
47,2,瑞慶覧長敏,67,shamin,former,1,true
47,2,新垣邦男,69,chudo,incumbent,2,true
47,2,宮崎政久,60,ldp,incumbent,5,true
47,2,吉田悠里,40,sansei,new,0,false
47,2,比嘉隆,48,independent,new,0,false
47,3,仲間暁子,42,sansei,new,0,false
47,3,島尻安伊子,60,ldp,incumbent,2,true
47,3,屋良朝博,63,chudo,incumbent,3,true
47,4,崎枝裕次,44,dpfp,new,0,true
47,4,西銘恒三郎,71,ldp,incumbent,7,true
47,4,砥板芳行,56,chudo,new,0,true
47,4,山川仁,51,reiwa,incumbent,1,true
